Datetime,SMA,SMA_diff,Maneuver
2018-05-07 21:43:26.044320,6864.79556198803,-0.0006296429492067,0
2018-05-08 05:25:31.535616,6864.79145432091,-0.0041076671204791,0
2018-05-08 13:24:45.078912,6864.78623729269,-0.0052170282197039,0
2018-05-08 21:22:26.527584,6864.78260936512,-0.0036279275700508,0
2018-05-09 05:01:37.567776,6864.77865163141,-0.0039577337101945,0
2018-05-09 13:01:24.160800,6864.77448402406,-0.0041676073497001,0
2018-05-09 20:51:02.113344,6864.77208540399,-0.0023986200703802,0
2018-05-10 04:29:05.394336,6864.76842751242,-0.0036578915696736,0
2018-05-10 09:16:23.055744,6864.76611884565,-0.0023086667697498,0
2018-05-10 12:40:22.880640,6864.76455974712,-0.0015590985303788,0
2018-05-10 17:21:14.100768,6864.7625209273,-0.0020388198199725,0
2018-05-10 20:35:04.148160,6864.76216113572,-0.0003597915801947,0
2018-05-11 05:45:05.467968,6864.75715404117,-0.0050070945499101,0
2018-05-11 08:53:09.081600,6864.75580482564,-0.0013492155303538,0
2018-05-11 12:16:16.796064,6864.75418576787,-0.001619057769858,0
2018-05-11 21:45:11.680416,6864.75181714805,-0.0023686198201176,0
2018-05-12 05:23:59.991360,6864.74830919587,-0.0035079521794614,0
2018-05-12 13:23:23.188128,6864.74519101991,-0.0031181759604805,0
2018-05-12 21:21:24.755040,6864.74255256609,-0.0026384538195998,0
2018-05-13 05:00:13.821120,6864.7384149959,-0.0041375701903234,0
2018-05-13 12:59:51.973728,6864.7350569725,-0.0033580233994143,0
2018-05-13 20:57:08.280864,6864.73280829841,-0.0022486740899694,0
2018-05-14 04:35:58.472736,6864.7281310622,-0.0046772362102274,0
2018-05-14 12:30:58.889088,6864.72510285583,-0.0030282063698905,0
2018-05-14 20:33:33.208704,6864.72324395852,-0.0018588973107398,0
2018-05-15 05:43:24.462912,6864.71934627471,-0.003897683809555,0
2018-05-15 12:06:45.775008,6864.71700766707,-0.0023386076400129,0
2018-05-15 21:40:02.855712,6864.71568845339,-0.0013192136802899,0
2018-05-16 05:19:21.531072,6864.71296008164,-0.0027283717499813,0
2018-05-16 13:20:48.069024,6864.71041160499,-0.0025484766492809,0
2018-05-16 21:19:22.739232,6864.70921232268,-0.0011992823101536,0
2018-05-17 04:58:30.554976,6864.70693368772,-0.002278634960021,0
2018-05-17 09:36:01.194048,6864.70600424506,-0.0009294426599808,0
2018-05-17 12:56:37.034592,6864.70510478473,-0.0008994603304017,0
2018-05-17 17:41:31.866432,6864.7036356668,-0.0014691179294459,0
2018-05-17 20:55:39.883296,6864.70411537869,0.0004797118899659,0
2018-05-18 04:34:23.647008,6864.70138701845,-0.0027283602403258,0
2018-05-18 12:29:22.870176,6864.69961808303,-0.0017689354199319,0
2018-05-18 20:25:37.477344,6864.6983888235,-0.0012292595301914,0
2018-05-19 05:42:50.905152,6864.69497088525,-0.0034179382500951,0
2018-05-19 12:13:11.023968,6864.69296209897,-0.0020087862794753,0
2018-05-19 21:38:25.478592,6864.69146300569,-0.0014990932804721,0
2018-05-20 05:20:49.412832,6864.68843483976,-0.0030281659301181,0
2018-05-20 13:20:09.908736,6864.68612624025,-0.0023085995098881,0
2018-05-20 21:10:10.883424,6864.68474707783,-0.0013791624196528,0
2018-05-21 04:56:54.460896,6864.68207870034,-0.0026683774904086,0
2018-05-21 12:54:59.747328,6864.68024981389,-0.0018288864494024,0
2018-05-21 20:48:03.911616,6864.67899058131,-0.0012592325801961,0
2018-05-22 04:32:46.312224,6864.67608235589,-0.0029082254204695,0
2018-05-22 12:27:44.398368,6864.67446334513,-0.0016190107598959,0
2018-05-22 20:19:18.583968,6864.6737437851,-0.0007195600301201,0
2018-05-23 05:37:43.781664,6864.67143519794,-0.0023085871598595,0
2018-05-23 12:03:44.409312,6864.6701759694,-0.0012592285402206,0
2018-05-23 21:37:44.818752,6864.6705057673,0.0003297979001217,0
2018-05-24 05:19:10.941024,6864.66834709088,-0.0021586764196399,0
2018-05-24 13:18:34.868736,6864.66639828725,-0.0019488036305119,0
2018-05-24 21:09:00.707616,6864.66546885831,-0.0009294289393437,0
2018-05-25 04:55:15.113856,6864.66253066566,-0.0029381926506175,0
2018-05-25 12:57:36.139104,6864.66085169985,-0.001678965809333,0
2018-05-25 20:45:31.685184,6864.65968242069,-0.0011692791604218,0
2018-05-26 04:30:41.796000,6864.65662430833,-0.0030581123601223,0
2018-05-26 12:34:42.804192,6864.65491536467,-0.0017089436596506,0
2018-05-26 20:22:30.095616,6864.65416582831,-0.0007495363597627,0
2018-05-27 05:39:13.417344,6864.65107774067,-0.0030880876402079,0
2018-05-27 12:09:57.786048,6864.64933881906,-0.0017389216100127,0
2018-05-27 21:36:02.489184,6864.64813956343,-0.0011992556301265,0
2018-05-28 05:17:45.359232,6864.64580101644,-0.0023385469903587,0
2018-05-28 13:16:56.684640,6864.64346247144,-0.0023385449994748,0
2018-05-28 21:06:46.439424,6864.64235316233,-0.0011093091097791,0
2018-05-29 04:53:34.519200,6864.64001462027,-0.0023385420599879,0
2018-05-29 12:55:58.456992,6864.63821574311,-0.0017988771605814,0
2018-05-29 20:50:36.487104,6864.63707645486,-0.0011392882497602,0
2018-05-30 04:29:36.221856,6864.6344980674,-0.0025783874598346,0
2018-05-30 12:24:23.208192,6864.63296902481,-0.0015290425899365,0
2018-05-30 21:55:33.801024,6864.63179975753,-0.001169267280602,0
2018-05-31 05:36:33.416640,6864.629551168,-0.0022485895296995,0
2018-05-31 08:45:08.156736,6864.62889158209,-0.0006595859103981,0
2018-05-31 12:00:35.650368,6864.62796216584,-0.0009294162500737,0
2018-05-31 21:33:46.246752,6864.62652307034,-0.0014390954993359,0
2018-06-01 05:16:04.181376,6864.62436442851,-0.0021586418306469,0
2018-06-01 13:15:18.275904,6864.62211584506,-0.0022485834497274,0
2018-06-01 21:07:15.905280,6864.61998718777,-0.0021286572900862,0
2018-06-02 04:51:56.227104,6864.61659932815,-0.0033878596195791,0
2018-06-02 12:54:19.437408,6864.61357124478,-0.003028083369827,0
2018-06-02 20:41:51.419616,6864.61111280331,-0.0024584414704804,0
2018-06-03 05:56:53.700864,6864.60589611772,-0.0052166855903124,0
2018-06-03 12:31:43.501728,6864.60325779774,-0.0026383199792689,0
2018-06-03 20:25:27.634656,6864.60073940377,-0.0025183939706039,0
2018-06-04 05:35:33.829152,6864.59426354416,-0.0064758596099636,0
2018-06-04 12:06:35.104608,6864.59144535077,-0.0028181933894302,0
2018-06-04 21:23:48.344928,6864.5883873144,-0.003058036370021,0
2018-06-05 05:14:19.826592,6864.58398015033,-0.0044071640704714,0
2018-06-05 13:12:26.142048,6864.58068227709,-0.0032978732397168,0
2018-06-05 20:59:58.612416,6864.57852367129,-0.0021586058001048,0
2018-06-06 04:50:07.463328,6864.57588537761,-0.0026382936803202,0
